COURSE_CODE	COURSE_TITLE	SECTION_ID	ACAD_DEPT	PROC_DEPT	TERM1	TERM2	TERM3	TERM4	START_DATE	END_DATE	NUM_OF_PARTICIPANTS	WEEKLY_HOURS	YEAR	SEARCH_ID1	SEARCH_ID2	SEARCH_ID3	INSTR1	INSTR2	INSTR3	INSTR4	INSTR5	INSTR6	INSTR7	INSTR8	INTSR9	INSTR10	ALL_INSTRUCTORS	OPERATION	OLD_COURSE_CODE	OLD_COURSE_SECTION
ISE799-02-01512-5W2-20235	20235 - ISE799-02 - Advanced Topics (Summer 2023)	ISE799-02-01512-5W2-20235		UOML					01/01/2000	01/01/2100																	c00683628			
ISE810-01-01501-10W-20235	20235 - ISE810-01 - Master's Thesis (Summer 2023)	ISE810-01-01501-10W-20235		UOML					01/01/2000	01/01/2100																	c00683628			
ISE810-01-04519-1-20238	20238 - ISE810-01 - Master's Thesis (Fall 2023)	ISE810-01-04519-1-20238		UOML					01/01/2000	01/01/2100																	c00683628			
ISE820-01-01502-10W-20235	20235 - ISE820-01 - Research in Residence (Summer 2023)	ISE820-01-01502-10W-20235		UOML					01/01/2000	01/01/2100																	c00683628			
ISE820-01-04742-1-20238	20238 - ISE820-01 - Research in Residence (Fall 2023)	ISE820-01-04742-1-20238		UOML					01/01/2000	01/01/2100																	c00683628			
ISE825-01-01503-10W-20235	20235 - ISE825-01 - Continuous Registration--Master's Study (Summer 2023)	ISE825-01-01503-10W-20235		UOML					01/01/2000	01/01/2100																	c00683628			
ISE825-01-04520-1-20238	20238 - ISE825-01 - Continuous Registration--Master's Study (Fall 2023)	ISE825-01-04520-1-20238		UOML					01/01/2000	01/01/2100																	c00683628			
ISE830-01-01504-10W-20235	20235 - ISE830-01 - Pre-Candidacy Doctoral Dissertation (Summer 2023)	ISE830-01-01504-10W-20235		UOML					01/01/2000	01/01/2100																	c00683628			
ISE830-01-04521-1-20238	20238 - ISE830-01 - Pre-Candidacy Doctoral Dissertation (Fall 2023)	ISE830-01-04521-1-20238		UOML					01/01/2000	01/01/2100																	c00683628			
ISE840-01-01505-10W-20235	20235 - ISE840-01 - Post-Candidacy Doctoral Dissertation (Summer 2023)	ISE840-01-01505-10W-20235		UOML					01/01/2000	01/01/2100																	c00683628			
ISE840-01-04674-1-20238	20238 - ISE840-01 - Post-Candidacy Doctoral Dissertation (Fall 2023)	ISE840-01-04674-1-20238		UOML					01/01/2000	01/01/2100																	c00683628			
ISE850-01-01506-10W-20235	20235 - ISE850-01 - Research in Residence (Summer 2023)	ISE850-01-01506-10W-20235		UOML					01/01/2000	01/01/2100																	c00683628			
ISE850-01-04522-1-20238	20238 - ISE850-01 - Research in Residence (Fall 2023)	ISE850-01-04522-1-20238		UOML					01/01/2000	01/01/2100																	c00683628			
ITA101-B-01232-1-20238	20238 - ITA101-B - Elementary Italian I (Fall 2023)	ITA101-B-01232-1-20238		UOML					01/01/2000	01/01/2100																	c11890997			
ITA101-D-02491-1-20238	20238 - ITA101-D - Elementary Italian I (Fall 2023)	ITA101-D-02491-1-20238		UOML					01/01/2000	01/01/2100																	c05041175			
ITA101-G-01827-1-20238	20238 - ITA101-G - Elementary Italian I (Fall 2023)	ITA101-G-01827-1-20238		UOML					01/01/2000	01/01/2100																	c05041175			
ITA102-C-01233-1-20238	20238 - ITA102-C - Elementary Italian II (Fall 2023)	ITA102-C-01233-1-20238		UOML					01/01/2000	01/01/2100																	c11890997			
ITA102-E-01234-1-20238	20238 - ITA102-E - Elementary Italian II (Fall 2023)	ITA102-E-01234-1-20238		UOML					01/01/2000	01/01/2100																	c11890997			
ITA106-C-01768-1-20238	20238 - ITA106-C - Elementary Italian for Spanish Speakers (Fall 2023)	ITA106-C-01768-1-20238		UOML					01/01/2000	01/01/2100																	c05041175			
ITA201-D-01562-1-20238	20238 - ITA201-D - Intermediate Italian I (Fall 2023)	ITA201-D-01562-1-20238		UOML					01/01/2000	01/01/2100																	c11299918			
ITA201-F-17388-1-20238	20238 - ITA201-F - Intermediate Italian I (Fall 2023)	ITA201-F-17388-1-20238		UOML					01/01/2000	01/01/2100																	c12171548			
ITA201-G-02000-1-20238	20238 - ITA201-G - Intermediate Italian I (Fall 2023)	ITA201-G-02000-1-20238		UOML					01/01/2000	01/01/2100																	c11299918			
ITA202-F-14504-1-20238	20238 - ITA202-F - Intermediate Italian II (Fall 2023)	ITA202-F-14504-1-20238		UOML					01/01/2000	01/01/2100																	c11299918			
ITA310-SAP-02494-1-20238	20238 - ITA310-SAP - Topics in Italian Studies in Translation (Fall 2023)	ITA310-SAP-02494-1-20238		UOML					01/01/2000	01/01/2100																	c00713184			
ITA311-J-02261-1-20238	20238 - ITA311-J - To Hell and Back with Dante: Women, Men, Politics, and Poetry (Fall 2023)	ITA311-J-02261-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
ITA394-T-01769-1-20238	20238 - ITA394-T - Italian Internship (Fall 2023)	ITA394-T-01769-1-20238		UOML					01/01/2000	01/01/2100																	c23835350			
ITA432-GH-14505-1-20238	20238 - ITA432-GH - Italian for Business and for Business Travelers (Fall 2023)	ITA432-GH-14505-1-20238		UOML					01/01/2000	01/01/2100																	c12171548			
ITA592-01-01770-1-20238	20238 - ITA592-01 - Directed Readings (Fall 2023)	ITA592-01-01770-1-20238		UOML					01/01/2000	01/01/2100																	c00543982			
ITA592-O-17484-1-20238	20238 - ITA592-O - Directed Readings (Fall 2023)	ITA592-O-17484-1-20238		UOML					01/01/2000	01/01/2100																	c11890826			
ITD120-01-04827-1-20238	20238 - ITD120-01 - Design Challenges 1 & 2 (Fall 2023)	ITD120-01-04827-1-20238		UOML					01/01/2000	01/01/2100																	c04265616,c00787480,c05051032,c02633289			
ITD199-Y-02617-10W-20235	20235 - ITD199-Y - Internship 1 (Summer 2023)	ITD199-Y-02617-10W-20235		UOML					01/01/2000	01/01/2100																	c00056393,c00796056			
ITD199-Y-17772-1-20238	20238 - ITD199-Y - Internship 1 (Fall 2023)	ITD199-Y-17772-1-20238		UOML					01/01/2000	01/01/2100																	c00796056			
ITD220-DE-17773-1-20238	20238 - ITD220-DE - Ethics, Equity and Responsibility (Fall 2023)	ITD220-DE-17773-1-20238		UOML					01/01/2000	01/01/2100																	c05051032			
ITD256-QR-17774-1-20238	20238 - ITD256-QR - Design Challenges 5 & 6 (Fall 2023)	ITD256-QR-17774-1-20238		UOML					01/01/2000	01/01/2100																	c23919791,c23903484			
JMM102-A21-01654-5W1-20235	20235 - JMM102-A21 - Understanding Media and Content in the Digital Age (Summer 2023)	JMM102-A21-01654-5W1-20235		UOML					01/01/2000	01/01/2100																	c11834222			
JMM102-O-03883-1-20238	20238 - JMM102-O - Understanding Media and Content in the Digital Age (Fall 2023)	JMM102-O-03883-1-20238		UOML					01/01/2000	01/01/2100																	c11834222			
JMM102-R-03960-1-20238	20238 - JMM102-R - Understanding Media and Content in the Digital Age (Fall 2023)	JMM102-R-03960-1-20238		UOML					01/01/2000	01/01/2100																	c11834222			
JMM102-SSP-02209-SSP-20235	20235 - JMM102-SSP - Understanding Media and Content in the Digital Age (Summer 2023)	JMM102-SSP-02209-SSP-20235		UOML					01/01/2000	01/01/2100																	c00493404			
JMM106-O-03885-1-20238	20238 - JMM106-O - Visual Design (Fall 2023)	JMM106-O-03885-1-20238		UOML					01/01/2000	01/01/2100																	c00507614			
JMM106-P-03884-1-20238	20238 - JMM106-P - Visual Design (Fall 2023)	JMM106-P-03884-1-20238		UOML					01/01/2000	01/01/2100																	c00513439			
JMM106-Q-03886-1-20238	20238 - JMM106-Q - Visual Design (Fall 2023)	JMM106-Q-03886-1-20238		UOML					01/01/2000	01/01/2100																	c00513439			
JMM106-U-04183-1-20238	20238 - JMM106-U - Visual Design (Fall 2023)	JMM106-U-04183-1-20238		UOML					01/01/2000	01/01/2100																	c00035290			
JMM108-5U-03983-1-20238	20238 - JMM108-5U - Writing for the Digital Age (Fall 2023)	JMM108-5U-03983-1-20238		UOML					01/01/2000	01/01/2100																	c23994263			
JMM108-A21-01655-5W1-20235	20235 - JMM108-A21 - Writing for the Digital Age (Summer 2023)	JMM108-A21-01655-5W1-20235		UOML					01/01/2000	01/01/2100																	c11914286			
JMM108-GH-04123-1-20238	20238 - JMM108-GH - Writing for the Digital Age (Fall 2023)	JMM108-GH-04123-1-20238		UOML					01/01/2000	01/01/2100																	c00783194			
JMM108-K-04002-1-20238	20238 - JMM108-K - Writing for the Digital Age (Fall 2023)	JMM108-K-04002-1-20238		UOML					01/01/2000	01/01/2100																	c00783194			
JMM108-N-03985-1-20238	20238 - JMM108-N - Writing for the Digital Age (Fall 2023)	JMM108-N-03985-1-20238		UOML					01/01/2000	01/01/2100																	c23691072			
JMM108-O1-04122-1-20238	20238 - JMM108-O1 - Writing for the Digital Age (Fall 2023)	JMM108-O1-04122-1-20238		UOML					01/01/2000	01/01/2100																	c00338553			
JMM108-O2-03984-1-20238	20238 - JMM108-O2 - Writing for the Digital Age (Fall 2023)	JMM108-O2-03984-1-20238		UOML					01/01/2000	01/01/2100																	c09959746			
JMM108-P-04131-1-20238	20238 - JMM108-P - Writing for the Digital Age (Fall 2023)	JMM108-P-04131-1-20238		UOML					01/01/2000	01/01/2100																	c00338553			
JMM108-S-03986-1-20238	20238 - JMM108-S - Writing for the Digital Age (Fall 2023)	JMM108-S-03986-1-20238		UOML					01/01/2000	01/01/2100																	c23750344			
JMM206-SSP-02208-SSP-20235	20235 - JMM206-SSP - Special Topics in Journalism and Media Management I (Summer 2023)	JMM206-SSP-02208-SSP-20235		UOML					01/01/2000	01/01/2100																	c00248721			
JMM208-5T-15392-1-20238	20238 - JMM208-5T - Fundamentals of Newsgathering (Fall 2023)	JMM208-5T-15392-1-20238		UOML					01/01/2000	01/01/2100																	c23904330			
JMM208-DE-04124-1-20238	20238 - JMM208-DE - Fundamentals of Newsgathering (Fall 2023)	JMM208-DE-04124-1-20238		UOML					01/01/2000	01/01/2100																	c23905247			
JMM208-P1-03888-1-20238	20238 - JMM208-P1 - Fundamentals of Newsgathering (Fall 2023)	JMM208-P1-03888-1-20238		UOML					01/01/2000	01/01/2100																	c00450683			
JMM208-P2-03887-1-20238	20238 - JMM208-P2 - Fundamentals of Newsgathering (Fall 2023)	JMM208-P2-03887-1-20238		UOML					01/01/2000	01/01/2100																	c11912066			
JMM221-4J-03951-1-20238	20238 - JMM221-4J - Introduction to Documentary Photography (Fall 2023)	JMM221-4J-03951-1-20238		UOML					01/01/2000	01/01/2100																	c00408679			
JMM233-A21-01656-5W1-20235	20235 - JMM233-A21 - Television Performance (Summer 2023)	JMM233-A21-01656-5W1-20235		UOML					01/01/2000	01/01/2100																	c12123792			
JMM233-DE-15393-1-20238	20238 - JMM233-DE - Television Performance (Fall 2023)	JMM233-DE-15393-1-20238		UOML					01/01/2000	01/01/2100																	c12123792			
JMM233-N-04134-1-20238	20238 - JMM233-N - Television Performance (Fall 2023)	JMM233-N-04134-1-20238		UOML					01/01/2000	01/01/2100																	c11912066			
JMM233-P-04135-1-20238	20238 - JMM233-P - Television Performance (Fall 2023)	JMM233-P-04135-1-20238		UOML					01/01/2000	01/01/2100																	c12123792			
JMM245-GH-04068-1-20238	20238 - JMM245-GH - Introduction to Electronic Media Production (Fall 2023)	JMM245-GH-04068-1-20238		UOML					01/01/2000	01/01/2100																	c11984966			
JMM245-Q-03889-1-20238	20238 - JMM245-Q - Introduction to Electronic Media Production (Fall 2023)	JMM245-Q-03889-1-20238		UOML					01/01/2000	01/01/2100																	c00088731			
JMM245-R-03890-1-20238	20238 - JMM245-R - Introduction to Electronic Media Production (Fall 2023)	JMM245-R-03890-1-20238		UOML					01/01/2000	01/01/2100																	c12184739			
JMM300-01-02357-5W1-20235	20235 - JMM300-01 - Journalism Practicum (Summer 2023)	JMM300-01-02357-5W1-20235		UOML					01/01/2000	01/01/2100																	c00565595			
JMM300-01-03967-1-20238	20238 - JMM300-01 - Journalism Practicum (Fall 2023)	JMM300-01-03967-1-20238		UOML					01/01/2000	01/01/2100																	c12123792			
JMM300-02-02358-5W2-20235	20235 - JMM300-02 - Journalism Practicum (Summer 2023)	JMM300-02-02358-5W2-20235		UOML					01/01/2000	01/01/2100																	c00565595			
JMM300-02-03892-1-20238	20238 - JMM300-02 - Journalism Practicum (Fall 2023)	JMM300-02-03892-1-20238		UOML					01/01/2000	01/01/2100																	c00088731			
JMM300-03-02356-10W-20235	20235 - JMM300-03 - Journalism Practicum (Summer 2023)	JMM300-03-02356-10W-20235		UOML					01/01/2000	01/01/2100																	c00565595			
JMM300-03-03961-1-20238	20238 - JMM300-03 - Journalism Practicum (Fall 2023)	JMM300-03-03961-1-20238		UOML					01/01/2000	01/01/2100																	c00565595			
JMM301-A21-01658-5W1-20235	20235 - JMM301-A21 - Media Research and Analysis (Summer 2023)	JMM301-A21-01658-5W1-20235		UOML					01/01/2000	01/01/2100																	c11834222			
JMM301-GH-03893-1-20238	20238 - JMM301-GH - Media Research and Analysis (Fall 2023)	JMM301-GH-03893-1-20238		UOML					01/01/2000	01/01/2100																	c12204796			
JMM301-H-05266-1-20231	20231 - JMM301-H - Media Research and Analysis (Spring 2023)	JMM301-H-05266-1-20231		UOML					01/01/2000	01/01/2100																	c00003166			
JMM303-1D-03894-1-20238	20238 - JMM303-1D - Communication Law and Policy (Fall 2023)	JMM303-1D-03894-1-20238		UOML					01/01/2000	01/01/2100																	c09931393			
JMM303-R-03895-1-20238	20238 - JMM303-R - Communication Law and Policy (Fall 2023)	JMM303-R-03895-1-20238		UOML					01/01/2000	01/01/2100																	c00779846			
JMM305-FG-03988-1-20238	20238 - JMM305-FG - Legal Issues in Media Management (Fall 2023)	JMM305-FG-03988-1-20238		UOML					01/01/2000	01/01/2100																	c09931393			
JMM305-N-17471-1-20238	20238 - JMM305-N - Legal Issues in Media Management (Fall 2023)	JMM305-N-17471-1-20238		UOML					01/01/2000	01/01/2100																	c00060234			
JMM313-FG-04018-1-20238	20238 - JMM313-FG - Media Sales (Fall 2023)	JMM313-FG-04018-1-20238		UOML					01/01/2000	01/01/2100																	c12187626			
JMM314-P-03896-1-20238	20238 - JMM314-P - Media Programming (Fall 2023)	JMM314-P-03896-1-20238		UOML					01/01/2000	01/01/2100																	c00635421			
JMM317-P-03898-1-20238	20238 - JMM317-P - Broadcast Journalism (Fall 2023)	JMM317-P-03898-1-20238		UOML					01/01/2000	01/01/2100																	c11914286			
JMM317-Q-03897-1-20238	20238 - JMM317-Q - Broadcast Journalism (Fall 2023)	JMM317-Q-03897-1-20238		UOML					01/01/2000	01/01/2100																	c12184739			
JMM331-O-03950-1-20238	20238 - JMM331-O - Introduction to Infographics and Data Visualization (Fall 2023)	JMM331-O-03950-1-20238		UOML					01/01/2000	01/01/2100																	c10759836			
JMM331-P-04019-1-20238	20238 - JMM331-P - Introduction to Infographics and Data Visualization (Fall 2023)	JMM331-P-04019-1-20238		UOML					01/01/2000	01/01/2100																	c10759836			
JMM331-R-04112-1-20238	20238 - JMM331-R - Introduction to Infographics and Data Visualization (Fall 2023)	JMM331-R-04112-1-20238		UOML					01/01/2000	01/01/2100																	c00513439			
JMM341-FG-03900-1-20238	20238 - JMM341-FG - Web Design (Fall 2023)	JMM341-FG-03900-1-20238		UOML					01/01/2000	01/01/2100																	c11901559			
JMM341-R-03899-1-20238	20238 - JMM341-R - Web Design (Fall 2023)	JMM341-R-03899-1-20238		UOML					01/01/2000	01/01/2100																	c11901559			
JMM345-1O-03901-1-20238	20238 - JMM345-1O - Intermediate Electronic Media Production (Fall 2023)	JMM345-1O-03901-1-20238		UOML					01/01/2000	01/01/2100																	c00088731			
JMM345-1T-04137-1-20238	20238 - JMM345-1T - Intermediate Electronic Media Production (Fall 2023)	JMM345-1T-04137-1-20238		UOML					01/01/2000	01/01/2100																	c11984966			
JMM356-5R-15355-1-20238	20238 - JMM356-5R - Podcast Storytelling (Fall 2023)	JMM356-5R-15355-1-20238		UOML					01/01/2000	01/01/2100																	c00653682			
JMM361-5T-04138-1-20238	20238 - JMM361-5T - Advanced Documentary Photography (Fall 2023)	JMM361-5T-04138-1-20238		UOML					01/01/2000	01/01/2100																	c00408679			
JMM402-5T-04139-1-20238	20238 - JMM402-5T - Strategic Media Management (Fall 2023)	JMM402-5T-04139-1-20238		UOML					01/01/2000	01/01/2100																	c00700024			
JMM402-O-03962-1-20238	20238 - JMM402-O - Strategic Media Management (Fall 2023)	JMM402-O-03962-1-20238		UOML					01/01/2000	01/01/2100																	c23919783			
JMM403-4J-03989-1-20238	20238 - JMM403-4J - Media Industry Trends (Fall 2023)	JMM403-4J-03989-1-20238		UOML					01/01/2000	01/01/2100																	c00003166			
JMM407-R-03902-1-20238	20238 - JMM407-R - Media Entrepreneurship (Fall 2023)	JMM407-R-03902-1-20238		UOML					01/01/2000	01/01/2100																	c23919783			
JMM409-Q-04140-1-20238	20238 - JMM409-Q - Advanced Feature Design (Fall 2023)	JMM409-Q-04140-1-20238		UOML					01/01/2000	01/01/2100																	c00565595			
JMM429-S-04141-1-20238	JMM429/629 Advanced Infographics and Data Visualization (Fall 2023)	JMM429-S-04141-1-20238		UOML					01/01/2000	01/01/2100																	c23931584			
JMM433-1J-03908-1-20238	20238 - JMM433-1J - Social Media (Fall 2023)	JMM433-1J-03908-1-20238		UOML					01/01/2000	01/01/2100																	c12204796			
JMM434-P-03948-1-20238	20238 - JMM434-P - Media Distribution for Film and Television (Fall 2023)	JMM434-P-03948-1-20238		UOML					01/01/2000	01/01/2100																	c11834222			
JMM435-GH-04020-1-20238	20238 - JMM435-GH - Media Technology (Fall 2023)	JMM435-GH-04020-1-20238		UOML					01/01/2000	01/01/2100																	c00003166			
JMM442-1J-04144-1-20238	20238 - JMM442-1J - Online Journalism (Fall 2023)	JMM442-1J-04144-1-20238		UOML					01/01/2000	01/01/2100																	c11901559			
JMM444-P-15395-1-20238	20238 - JMM444/670-P - MERGED - Public Affairs Reporting (Fall 2023)	JMM444-P-15395-1-20238		UOML					01/01/2000	01/01/2100																	c00381590			
JMM445-S-04146-1-20238	20238 - JMM445-S - Advanced Electronic Media Production (Fall 2023)	JMM445-S-04146-1-20238		UOML					01/01/2000	01/01/2100																	c11984966,c12184739			
JMM446-C-04021-1-20238	20238 - JMM446/646-C - MERGED - Travel Writing (Fall 2023)	JMM446-C-04021-1-20238		UOML					01/01/2000	01/01/2100																	c00381590			
JMM448-P-15398-1-20238	20238 - JMM448-P - Sports and the Media (Fall 2023)	JMM448-P-15398-1-20238		UOML					01/01/2000	01/01/2100																	c23919783			
JMM463-1K-04116-1-20238	20238 - JMM463-1K - Applied Data Analytics for Journalism and Media Management (Fall 2023)	JMM463-1K-04116-1-20238		UOML					01/01/2000	01/01/2100																	c12149135			
JMM493-4H-15402-1-20238	20238 - JMM493-4H - Creative Smartphone Photo Illustration (Fall 2023)	JMM493-4H-15402-1-20238		UOML					01/01/2000	01/01/2100																	c00565595			
